date,team,opponent,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff
2019-11-05,Hartford,Central Connecticut,-1,200,26,56,0.464,10,26,0.385,12,15,0.8,2,26,28,18,7,2,14,18,74,75.12,98.5
2019-11-05,Central Connecticut,Hartford,1,200,22,52,0.423,5,14,0.357,10,19,0.526,6,28,34,15,9,3,19,17,59,74.03,79.7
2019-11-05,Virginia Tech,Clemson,-1,200,22,57,0.386,9,27,0.333,14,20,0.7,6,33,39,11,4,1,13,15,67,73.5,91.16
2019-11-05,Clemson,Virginia Tech,1,200,22,64,0.344,7,29,0.241,9,15,0.6,8,28,36,9,4,2,8,16,60,71.12,84.36
2019-11-05,Campbell,Coastal Carolina,-1,200,24,62,0.387,12,34,0.353,15,15,1.0,11,18,29,15,7,3,7,16,75,65.12,115.16
2019-11-05,Coastal Carolina,Campbell,1,200,29,60,0.483,8,22,0.364,8,16,0.5,16,22,38,10,2,5,12,16,74,63.6,116.35
2019-11-05,USC Upstate,Charleston,-1,200,20,56,0.357,6,20,0.3,9,15,0.6,7,22,29,5,3,3,12,23,55,68.12,80.73
2019-11-05,Charleston,USC Upstate,1,200,25,56,0.446,3,18,0.167,21,28,0.75,8,32,40,7,6,1,10,15,74,71.3,103.79
2019-11-05,Rider,Coppin St.,-1,200,30,62,0.484,7,19,0.368,24,35,0.686,10,36,46,17,7,0,24,19,91,92.62,98.25
2019-11-05,Coppin St.,Rider,1,200,28,74,0.378,10,39,0.256,18,24,0.75,10,26,36,15,11,3,14,28,84,89.4,93.96
2019-11-05,Binghamton,Cornell,-1,200,24,58,0.414,9,25,0.36,7,10,0.7,6,17,23,12,4,4,12,17,64,68.75,93.09
2019-11-05,Cornell,Binghamton,1,200,32,62,0.516,7,21,0.333,13,15,0.867,6,26,32,20,10,5,6,15,84,69.12,121.52
2019-11-05,VMI,East Carolina,-1,200,25,67,0.373,9,24,0.375,9,13,0.692,9,19,28,13,7,0,8,22,68,72.17,94.22
2019-11-05,East Carolina,VMI,1,200,31,58,0.534,4,12,0.333,14,24,0.583,11,26,37,17,4,7,13,15,80,71.4,112.04
2019-11-05,Chattanooga,Eastern Kentucky,-1,200,22,68,0.324,9,25,0.36,15,17,0.882,12,18,30,11,8,0,20,22,68,84.08,80.88
2019-11-05,Eastern Kentucky,Chattanooga,1,200,27,52,0.519,6,14,0.429,19,25,0.76,7,32,39,10,6,7,24,21,79,80.88,97.68
2019-11-05,Bucknell,Fairfield,-1,199,22,55,0.4,10,23,0.435,14,17,0.824,4,26,30,14,4,5,13,20,68,72.08,94.35
2019-11-05,Fairfield,Bucknell,1,200,24,59,0.407,2,12,0.167,14,20,0.7,10,27,37,9,3,3,12,16,64,70.5,90.78
2019-11-05,Furman,Gardner Webb,-1,200,25,54,0.463,6,25,0.24,14,18,0.778,7,23,30,12,7,4,12,14,70,67.55,103.63
2019-11-05,Gardner Webb,Furman,1,200,22,57,0.386,10,24,0.417,9,14,0.643,11,23,34,18,6,7,16,18,63,68.65,91.77
2019-11-05,Navy,George Mason,-1,225,21,58,0.362,4,20,0.2,9,13,0.692,17,23,40,14,4,1,17,15,55,64.17,85.7
2019-11-05,George Mason,Navy,1,225,26,63,0.413,8,25,0.32,8,15,0.533,14,18,32,16,9,5,13,16,68,69.12,98.37
2019-11-05,Western Carolina,Georgia,-1,200,26,73,0.356,9,34,0.265,11,20,0.55,12,26,38,11,3,3,12,25,72,82.5,87.27
2019-11-05,Georgia,Western Carolina,1,200,31,66,0.47,8,26,0.308,21,32,0.656,12,36,48,15,9,7,14,26,91,83.2,109.38
2019-11-05,William & Mary,High Point,-1,200,24,56,0.429,8,24,0.333,14,20,0.7,6,33,39,15,4,4,15,14,70,74.5,93.96
2019-11-05,High Point,William & Mary,1,200,20,63,0.317,2,12,0.167,14,21,0.667,10,25,35,6,5,5,11,16,56,73.97,75.7
2019-11-05,Western Illinois,Indiana,-1,200,22,64,0.344,7,24,0.292,14,15,0.933,9,18,27,9,6,3,12,20,65,74.12,87.69
2019-11-05,Indiana,Western Illinois,1,200,38,65,0.585,5,11,0.455,17,25,0.68,14,31,45,18,6,6,11,12,98,73.88,132.66
2019-11-05,Monmouth,Lehigh,-1,200,24,59,0.407,8,19,0.421,10,16,0.625,8,27,35,16,7,6,16,12,66,74.6,88.47
2019-11-05,Lehigh,Monmouth,1,200,24,59,0.407,8,17,0.471,6,9,0.667,8,27,35,12,6,3,17,16,62,72.28,85.78
2019-11-05,UMass Lowell,Massachusetts,-1,200,23,60,0.383,5,18,0.278,13,20,0.65,11,25,36,10,7,0,18,20,64,76.5,83.66
2019-11-05,Massachusetts,UMass Lowell,1,200,31,64,0.484,9,27,0.333,8,17,0.471,10,20,30,18,11,7,9,19,79,71.08,111.15
2019-11-05,Appalachian St.,Michigan,-1,200,26,57,0.456,4,13,0.308,15,22,0.682,5,25,30,9,9,0,18,23,71,80.45,88.25
2019-11-05,Michigan,Appalachian St.,1,200,29,61,0.475,9,25,0.36,12,19,0.632,11,21,32,15,8,6,17,18,79,76.03,103.91
2019-11-05,Samford,Morehead St.,-1,250,29,79,0.367,6,26,0.231,22,32,0.688,21,24,45,9,13,7,14,23,86,87.2,98.62
2019-11-05,Morehead St.,Samford,1,250,33,73,0.452,6,29,0.207,18,30,0.6,18,29,47,16,7,5,20,22,90,89.25,100.84
2019-11-05,North Carolina A&T,UNC Greensboro,-1,200,15,46,0.326,4,17,0.235,16,26,0.615,8,24,32,8,6,4,18,22,50,68.35,73.15
2019-11-05,UNC Greensboro,North Carolina A&T,1,200,27,63,0.429,11,34,0.324,18,27,0.667,14,26,40,17,12,6,10,20,83,71.83,115.56
2019-11-05,Maryland Eastern Shore,Penn St.,-1,200,18,54,0.333,4,19,0.211,6,13,0.462,7,19,26,8,7,1,19,22,46,72.17,63.73
2019-11-05,Penn St.,Maryland Eastern Shore,1,200,29,58,0.5,12,31,0.387,14,24,0.583,13,25,38,19,10,11,15,17,84,71.4,117.65
2019-11-05,Sacred Heart,Providence,-1,200,19,59,0.322,6,20,0.3,16,23,0.696,10,20,30,10,4,4,18,12,60,77.92,77.0
2019-11-05,Providence,Sacred Heart,1,200,39,76,0.513,16,34,0.471,12,16,0.75,16,29,45,31,13,10,7,20,106,74.6,142.09
2019-11-05,LIU,Rhode Island,-1,200,22,68,0.324,13,44,0.295,8,12,0.667,8,28,36,15,6,1,12,16,65,77.7,83.66
2019-11-05,Rhode Island,LIU,1,200,27,70,0.386,9,26,0.346,13,17,0.765,15,37,52,18,5,2,10,14,76,73.08,104.0
2019-11-05,Bradley,Saint Joseph's,-1,200,30,77,0.39,9,20,0.45,12,15,0.8,16,22,38,17,7,6,14,28,81,82.12,98.63
2019-11-05,Saint Joseph's,Bradley,1,200,26,62,0.419,6,31,0.194,28,32,0.875,9,19,28,17,7,5,16,14,86,84.2,102.14
2019-11-05,American,Siena,-1,200,28,54,0.519,6,18,0.333,18,28,0.643,5,18,23,7,5,1,11,17,80,73.3,109.14
2019-11-05,Siena,American,1,200,35,67,0.522,11,21,0.524,15,18,0.833,13,26,39,17,4,0,13,23,96,75.55,127.07
2019-11-05,Ohio,St. Bonaventure,-1,200,24,51,0.471,8,22,0.364,9,16,0.563,7,20,27,17,10,2,12,18,65,63.6,102.2
2019-11-05,St. Bonaventure,Ohio,1,200,20,55,0.364,3,19,0.158,10,15,0.667,12,19,31,11,4,2,16,21,53,66.12,80.15
2019-11-05,Yale,Stony Brook,-1,225,27,70,0.386,9,26,0.346,11,19,0.579,11,32,43,16,8,7,12,18,74,80.03,92.47
2019-11-05,Stony Brook,Yale,1,225,21,68,0.309,6,23,0.261,21,26,0.808,13,33,46,10,6,9,16,16,69,83.35,82.78
2019-11-05,UNC Asheville,Tennessee,-1,200,24,64,0.375,5,20,0.25,10,14,0.714,9,17,26,4,13,3,14,18,63,75.65,83.28
2019-11-05,Tennessee,UNC Asheville,1,200,33,65,0.508,6,17,0.353,6,12,0.5,16,28,44,19,5,7,17,17,78,71.7,108.79
2019-11-05,George Washington,Towson,-1,200,19,48,0.396,8,26,0.308,12,17,0.706,6,24,30,11,2,1,15,11,58,65.08,89.13
2019-11-05,Towson,George Washington,1,200,29,62,0.468,7,12,0.583,7,9,0.778,8,23,31,14,7,1,9,17,72,67.28,107.02
2019-11-05,Penn,Alabama,-1,200,29,68,0.426,8,26,0.308,15,20,0.75,8,29,37,10,8,4,16,19,81,85.5,94.74
2019-11-05,Alabama,Penn,1,200,27,76,0.355,11,38,0.289,15,22,0.682,18,25,43,10,10,5,19,18,80,87.45,91.48
2019-11-05,Rice,Arkansas,-1,200,16,56,0.286,2,25,0.08,9,15,0.6,4,20,24,7,9,2,24,16,43,83.12,51.73
2019-11-05,Arkansas,Rice,1,200,37,67,0.552,10,25,0.4,7,11,0.636,7,35,42,19,14,5,21,16,91,86.22,105.54
2019-11-05,Nicholls,Illinois,-1,225,27,66,0.409,8,20,0.4,8,9,0.889,3,15,18,13,11,4,16,29,70,83.28,84.06
2019-11-05,Illinois,Nicholls,1,225,27,61,0.443,5,19,0.263,19,29,0.655,17,33,50,12,6,2,22,17,78,79.78,97.77
2019-11-05,Mississippi Valley St.,Iowa St.,-1,200,30,73,0.411,11,29,0.379,3,8,0.375,10,25,35,13,3,0,21,9,74,87.8,84.28
2019-11-05,Iowa St.,Mississippi Valley St.,1,200,45,87,0.517,13,35,0.371,7,11,0.636,15,33,48,32,15,7,10,8,110,87.22,126.11
2019-11-05,North Dakota St.,Kansas St.,-1,199,15,52,0.288,8,30,0.267,16,25,0.64,8,30,38,10,4,1,6,18,54,61.88,87.27
2019-11-05,Kansas St.,North Dakota St.,1,200,26,61,0.426,6,21,0.286,9,14,0.643,7,31,38,14,5,4,6,16,67,66.65,100.53
2019-11-05,Columbia,Lafayette,-1,200,23,61,0.377,5,19,0.263,12,16,0.75,9,18,27,6,6,1,11,10,63,70.6,89.24
2019-11-05,Lafayette,Columbia,1,200,26,50,0.52,8,20,0.4,5,5,1.0,5,26,31,13,6,7,20,16,65,67.38,96.47
2019-11-05,UC Davis,Loyola Chicago,-1,200,21,57,0.368,3,17,0.176,3,8,0.375,5,19,24,9,3,3,14,12,48,69.8,68.77
2019-11-05,Loyola Chicago,UC Davis,1,200,35,63,0.556,4,16,0.25,8,10,0.8,5,31,36,20,7,1,8,11,82,70.75,115.9
2019-11-05,Loyola MD,Marquette,-1,200,20,65,0.308,4,18,0.222,9,22,0.409,8,19,27,12,11,2,9,18,53,76.45,69.33
2019-11-05,Marquette,Loyola MD,1,200,30,58,0.517,14,23,0.609,14,20,0.7,8,35,43,18,4,11,21,21,88,80.5,109.32
2019-11-05,Cleveland St.,Minnesota,-1,200,19,55,0.345,3,19,0.158,9,11,0.818,5,19,24,10,7,2,16,17,50,71.22,70.2
2019-11-05,Minnesota,Cleveland St.,1,200,31,57,0.544,13,29,0.448,10,14,0.714,7,29,36,26,5,8,16,13,85,72.65,117.0
2019-11-05,FIU,Mississippi St.,-1,200,28,60,0.467,7,26,0.269,6,10,0.6,12,13,25,16,8,5,16,20,69,68.75,100.36
2019-11-05,Mississippi St.,FIU,1,200,31,57,0.544,5,14,0.357,10,17,0.588,13,20,33,14,10,5,18,15,77,70.08,109.88
2019-11-05,Little Rock,Missouri St.,-1,200,27,52,0.519,3,14,0.214,10,15,0.667,9,21,30,17,7,3,13,19,67,63.12,106.14
2019-11-05,Missouri St.,Little Rock,1,200,23,54,0.426,8,28,0.286,12,18,0.667,9,15,24,10,7,3,10,15,66,63.55,103.86
2019-11-05,Georgia Tech,N.C. State,-1,225,30,61,0.492,6,20,0.3,16,22,0.727,6,28,34,20,10,9,15,22,82,80.45,101.93
2019-11-05,N.C. State,Georgia Tech,1,225,27,71,0.38,7,16,0.438,20,23,0.87,13,26,39,13,5,6,13,19,81,81.92,98.87
2019-11-05,Old Dominion,Northern Iowa,-1,200,21,59,0.356,3,12,0.25,8,15,0.533,10,31,41,5,12,1,14,24,53,70.12,75.58
2019-11-05,Northern Iowa,Old Dominion,1,200,19,55,0.345,6,31,0.194,14,24,0.583,10,27,37,9,4,3,14,14,58,70.4,82.39
2019-11-05,UTSA,Oklahoma,-1,200,25,74,0.338,5,29,0.172,12,17,0.706,14,29,43,10,8,1,15,22,67,83.08,80.65
2019-11-05,Oklahoma,UTSA,1,200,31,65,0.477,5,25,0.2,18,23,0.783,8,33,41,13,5,8,14,15,85,81.92,103.75
2019-11-05,Florida Gulf Coast,Saint Louis,-1,200,24,52,0.462,12,27,0.444,7,9,0.778,5,18,23,16,4,5,18,16,67,69.28,96.72
2019-11-05,Saint Louis,Florida Gulf Coast,1,200,34,71,0.479,11,27,0.407,10,18,0.556,16,20,36,16,10,5,9,16,89,72.55,122.67
2019-11-05,UT Rio Grande Valley,South Dakota St.,-1,200,21,70,0.3,3,13,0.231,12,17,0.706,9,26,35,4,5,5,8,21,57,77.08,73.95
2019-11-05,South Dakota St.,UT Rio Grande Valley,1,200,27,59,0.458,4,17,0.235,12,21,0.571,9,39,48,14,4,1,11,16,70,70.97,98.63
2019-11-05,Arkansas Pine Bluff,South Florida,-1,200,13,45,0.289,4,12,0.333,11,19,0.579,5,23,28,5,4,3,21,21,41,70.03,58.55
2019-11-05,South Florida,Arkansas Pine Bluff,1,200,20,54,0.37,7,21,0.333,23,35,0.657,12,25,37,11,9,5,12,22,70,70.62,99.12
2019-11-05,Jacksonville St.,SMU,-1,200,23,56,0.411,7,22,0.318,12,16,0.75,13,24,37,12,7,3,18,19,65,68.6,94.75
2019-11-05,SMU,Jacksonville St.,1,200,26,60,0.433,5,21,0.238,17,25,0.68,17,20,37,15,7,2,13,16,74,67.88,109.02
2019-11-05,Drexel,Temple,-1,200,24,69,0.348,6,30,0.2,8,11,0.727,15,27,42,17,9,6,14,14,62,73.22,84.67
2019-11-05,Temple,Drexel,1,200,28,65,0.431,5,15,0.333,9,13,0.692,8,31,39,14,11,5,11,14,70,74.17,94.37
2019-11-05,Alabama A&M,Tennessee St.,-1,200,24,66,0.364,8,25,0.32,10,19,0.526,11,18,29,7,6,0,14,17,66,78.03,84.59
2019-11-05,Tennessee St.,Alabama A&M,1,200,41,62,0.661,17,34,0.5,7,16,0.438,7,32,39,25,6,7,16,21,106,78.6,134.86
2019-11-05,Northern Colorado,Texas,-1,200,15,55,0.273,2,21,0.095,13,22,0.591,11,23,34,3,4,2,15,9,45,69.45,64.79
2019-11-05,Texas,Northern Colorado,1,200,29,64,0.453,7,27,0.259,4,5,0.8,10,26,36,9,4,4,15,19,69,71.38,96.67
2019-11-05,Toledo,Valparaiso,-1,200,26,53,0.491,11,28,0.393,14,17,0.824,6,21,27,16,9,3,21,19,77,76.08,101.22
2019-11-05,Valparaiso,Toledo,1,200,31,71,0.437,6,21,0.286,11,14,0.786,15,20,35,21,11,3,15,19,79,77.65,101.74
2019-11-05,Tennessee Tech,Western Kentucky,-1,200,26,58,0.448,8,26,0.308,4,6,0.667,9,17,26,12,8,2,19,21,64,70.85,90.33
2019-11-05,Western Kentucky,Tennessee Tech,1,200,26,52,0.5,5,15,0.333,19,26,0.731,8,22,30,12,8,5,15,9,76,71.35,106.52
2019-11-05,Nebraska Omaha,Wichita St.,-1,200,22,56,0.393,5,19,0.263,5,10,0.5,4,31,35,10,4,2,13,10,54,69.75,77.42
2019-11-05,Wichita St.,Nebraska Omaha,1,200,26,71,0.366,11,31,0.355,5,12,0.417,13,28,41,15,8,7,7,14,68,70.7,96.18
2019-11-05,Cal St. Fullerton,BYU,-1,200,21,57,0.368,5,14,0.357,11,18,0.611,5,25,30,4,7,1,16,21,58,76.55,75.77
2019-11-05,BYU,Cal St. Fullerton,1,200,28,57,0.491,11,23,0.478,9,15,0.6,3,28,31,16,5,2,15,17,76,76.12,99.84
2019-11-05,Denver,Colorado St.,-1,200,24,58,0.414,7,21,0.333,8,15,0.533,9,21,30,9,2,3,14,25,63,70.12,89.84
2019-11-05,Colorado St.,Denver,1,200,23,50,0.46,7,23,0.304,21,26,0.808,7,28,35,12,4,1,14,18,74,69.35,106.71
2019-11-05,Kennesaw St.,Creighton,-1,200,22,59,0.373,3,20,0.15,8,13,0.615,7,26,33,9,5,2,17,14,55,75.17,73.16
2019-11-05,Creighton,Kennesaw St.,1,200,33,63,0.524,12,25,0.48,3,8,0.375,8,33,41,16,9,6,15,13,81,73.8,109.76
2019-11-05,Alcorn St.,DePaul,-1,200,17,66,0.258,3,24,0.125,17,21,0.81,17,23,40,6,9,1,17,14,54,75.97,71.08
2019-11-05,DePaul,Alcorn St.,1,200,29,58,0.5,7,20,0.35,7,15,0.467,7,29,36,12,11,5,17,21,72,75.12,95.84
2019-11-05,St. Francis (NY),Fordham,-1,200,23,51,0.451,7,25,0.28,6,9,0.667,4,28,32,14,7,4,16,27,59,67.28,87.7
2019-11-05,Fordham,St. Francis (NY),1,200,24,57,0.421,7,17,0.412,13,31,0.419,12,22,34,13,10,0,9,12,68,68.72,98.95
2019-11-05,UC Riverside,Nebraska,-1,201,23,55,0.418,12,25,0.48,8,9,0.889,11,35,46,12,8,2,16,18,66,64.28,102.68
2019-11-05,Nebraska,UC Riverside,1,200,16,55,0.291,6,26,0.231,9,19,0.474,9,19,28,12,6,6,11,11,47,66.03,71.19
2019-11-05,Idaho St.,Wyoming,-1,200,15,47,0.319,4,24,0.167,6,18,0.333,7,17,24,9,7,1,14,22,40,62.55,63.95
2019-11-05,Wyoming,Idaho St.,1,200,19,37,0.514,1,10,0.1,15,23,0.652,3,25,28,4,6,2,10,20,54,54.92,98.32
2019-11-05,Pepperdine,California,-1,200,26,70,0.371,10,29,0.345,9,9,1.0,10,18,28,16,3,4,9,14,71,73.28,96.9
2019-11-05,California,Pepperdine,1,200,31,54,0.574,10,19,0.526,15,18,0.833,5,30,35,12,4,1,12,13,87,69.55,125.09
2019-11-05,Jackson St.,Cal Baptist,-1,200,26,70,0.371,4,17,0.235,14,21,0.667,11,22,33,8,9,3,12,24,70,80.97,86.45
2019-11-05,Cal Baptist,Jackson St.,1,200,30,62,0.484,13,30,0.433,20,26,0.769,11,34,45,16,2,4,17,18,93,80.35,115.74
2019-11-05,Utah,Nevada,-1,200,26,59,0.441,5,23,0.217,22,35,0.629,10,35,45,11,3,3,13,16,79,78.62,100.48
2019-11-05,Nevada,Utah,1,200,28,68,0.412,11,30,0.367,7,9,0.778,3,26,29,17,6,5,6,29,74,75.28,98.31
2019-11-05,Purdue-Fort Wayne,UNLV,-1,200,28,58,0.483,6,22,0.273,9,13,0.692,2,16,18,12,10,4,11,21,71,73.17,97.03
2019-11-05,UNLV,Purdue-Fort Wayne,1,200,28,54,0.519,7,19,0.368,23,28,0.821,9,30,39,17,3,4,14,16,86,72.3,118.95
2019-11-05,UC Irvine,San Diego,-1,200,25,53,0.472,2,11,0.182,24,27,0.889,9,26,35,13,5,2,16,22,76,72.83,104.36
2019-11-05,San Diego,UC Irvine,1,196,23,59,0.39,8,23,0.348,19,24,0.792,10,14,24,11,8,5,13,16,73,73.4,99.46
2019-11-05,Texas Southern,San Diego St.,-1,200,14,62,0.226,4,19,0.211,10,14,0.714,12,24,36,6,3,3,17,20,42,73.65,57.03
2019-11-05,San Diego St.,Texas Southern,1,200,28,72,0.389,9,24,0.375,12,26,0.462,20,34,54,12,10,5,14,19,77,78.35,98.28
2019-11-05,CSUN,Oregon St.,-1,200,23,60,0.383,8,26,0.308,13,18,0.722,10,17,27,13,5,2,15,24,67,73.55,91.09
2019-11-05,Oregon St.,CSUN,1,200,29,63,0.46,7,20,0.35,22,31,0.71,14,27,41,21,8,8,10,15,87,73.72,118.01
2019-11-05,Florida A&M,USC,-1,200,20,62,0.323,1,8,0.125,7,15,0.467,10,25,35,9,10,1,18,21,48,77.12,62.24
2019-11-05,USC,Florida A&M,1,200,30,67,0.448,3,17,0.176,14,23,0.609,16,31,47,15,12,11,17,18,77,78.92,97.56
2019-11-06,Notre Dame,North Carolina,-1,200,24,68,0.353,9,31,0.29,8,14,0.571,6,20,26,16,10,0,6,13,65,74.65,87.07
2019-11-06,North Carolina,Notre Dame,1,200,27,59,0.458,10,20,0.5,10,17,0.588,11,36,47,15,2,4,17,15,76,73.08,104.0
2019-11-06,Virginia,Syracuse,-1,200,20,49,0.408,4,25,0.16,4,6,0.667,9,35,44,14,4,4,15,7,48,57.85,82.97
2019-11-06,Syracuse,Virginia,1,200,13,55,0.236,5,29,0.172,3,7,0.429,5,19,24,7,5,3,8,12,34,61.33,55.44
2019-11-06,Cincinnati,Ohio St.,-1,200,19,57,0.333,4,21,0.19,14,23,0.609,14,19,33,9,6,1,12,27,56,65.92,84.95
2019-11-06,Ohio St.,Cincinnati,1,200,20,49,0.408,5,16,0.313,19,29,0.655,13,26,39,9,2,2,14,18,64,63.77,100.35
2019-11-06,Northern Arizona,Arizona,-1,200,17,54,0.315,6,18,0.333,12,17,0.706,8,19,27,6,0,2,19,21,52,73.08,71.16
2019-11-06,Arizona,Northern Arizona,1,201,33,61,0.541,9,23,0.391,16,20,0.8,7,28,35,18,9,3,7,17,91,70.5,129.08
2019-11-06,Green Bay,Purdue,-1,200,23,63,0.365,7,20,0.35,4,9,0.444,8,18,26,12,4,1,16,17,57,75.28,75.72
2019-11-06,Purdue,Green Bay,1,200,31,61,0.508,6,19,0.316,11,17,0.647,10,25,35,16,8,9,10,14,79,69.08,114.37
