date,team,opponent,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff
2020-11-25,San Diego St.,UCLA,1,200,27,58,0.466,9,23,0.391,10,12,0.833,10,20,30,16,5,2,8,21,73,61.7,118.31
2020-11-25,Illinois St.,Ohio St.,-1,200,22,57,0.386,9,20,0.45,14,19,0.737,5,24,29,12,2,5,16,26,67,77.03,86.98
2020-11-25,Ohio St.,Illinois St.,1,200,31,64,0.484,6,18,0.333,26,36,0.722,12,26,38,17,8,3,10,16,94,79.1,118.84
2020-11-25,Sacred Heart,Rutgers,-1,200,25,67,0.373,9,25,0.36,4,9,0.444,10,19,29,15,6,3,12,13,63,73.28,85.98
2020-11-25,Rutgers,Sacred Heart,1,200,40,66,0.606,1,8,0.125,5,15,0.333,12,32,44,23,10,4,9,13,86,70.12,122.64
2020-11-25,Bowling Green State,Michigan,-1,200,26,70,0.371,12,29,0.414,18,22,0.818,10,22,32,12,3,0,6,24,82,76.45,107.26
2020-11-25,Michigan,Bowling Green State,1,200,33,61,0.541,10,27,0.37,20,26,0.769,9,33,42,23,3,3,10,16,96,74.35,129.12
2020-11-25,East Tennessee St.,Abilene Christian,-1,200,15,51,0.294,3,21,0.143,14,17,0.824,11,27,38,5,6,2,22,26,47,70.08,67.07
2020-11-25,Abilene Christian,East Tennessee St.,1,200,20,49,0.408,13,23,0.565,17,27,0.63,6,24,30,14,8,3,15,21,70,70.83,98.84
2020-11-25,Mount St. Mary's,Morgan St.,-1,200,21,53,0.396,4,22,0.182,16,23,0.696,9,24,33,10,5,1,14,15,62,68.92,89.95
2020-11-25,Morgan St.,Mount St. Mary's,1,200,21,52,0.404,3,18,0.167,10,13,0.769,4,21,25,12,3,3,16,22,55,70.17,78.38
2020-11-25,George Washington,Navy,-1,200,24,51,0.471,9,28,0.321,14,23,0.609,6,25,31,14,3,4,16,13,71,71.92,98.71
2020-11-25,Navy,George Washington,1,200,31,65,0.477,10,24,0.417,6,9,0.667,10,23,33,26,6,2,8,14,78,67.28,115.94
2020-11-25,McNeese,Nebraska,-1,200,21,55,0.382,7,22,0.318,6,14,0.429,9,21,30,10,3,5,25,26,55,77.65,70.83
2020-11-25,Nebraska,McNeese,1,200,36,72,0.5,10,24,0.417,20,29,0.69,14,26,40,19,16,4,9,15,102,80.78,126.28
2020-11-25,Radford,Virginia Tech,-1,200,21,53,0.396,6,17,0.353,14,21,0.667,6,22,28,10,6,1,15,11,62,71.97,86.14
2020-11-25,Virginia Tech,Radford,1,200,29,60,0.483,11,26,0.423,8,11,0.727,5,22,27,18,4,4,10,18,77,70.22,109.65
2020-11-25,Oakland,Xavier,-1,200,16,69,0.232,7,31,0.226,10,13,0.769,13,20,33,8,9,0,16,7,49,78.17,62.68
2020-11-25,Xavier,Oakland,1,200,43,71,0.606,13,33,0.394,2,4,0.5,6,37,43,34,9,9,10,11,101,76.9,131.34
2020-11-25,Prairie View A&M,Little Rock,-1,200,27,55,0.491,8,21,0.381,4,4,1.0,7,15,22,14,12,1,24,21,66,73.9,89.31
2020-11-25,Little Rock,Prairie View A&M,1,200,22,51,0.431,4,17,0.235,23,29,0.793,16,16,32,7,13,4,19,11,71,67.78,104.76
2020-11-25,North Dakota,Miami OH,-1,200,21,54,0.389,7,27,0.259,18,24,0.75,13,19,32,8,3,2,17,18,67,69.4,96.54
2020-11-25,Miami OH,North Dakota,1,200,29,57,0.509,5,14,0.357,18,22,0.818,6,21,27,10,8,3,9,22,81,70.45,114.98
2020-11-25,Drake,Kansas St.,-1,200,29,60,0.483,7,23,0.304,15,18,0.833,11,20,31,17,9,4,7,15,80,64.55,123.93
2020-11-25,Kansas St.,Drake,1,200,25,56,0.446,8,22,0.364,12,20,0.6,14,20,34,12,3,3,14,17,70,65.5,106.87
2020-11-25,Old Dominion,Maryland,-1,200,25,66,0.379,6,33,0.182,11,16,0.688,14,24,38,8,5,1,10,21,67,69.6,96.26
2020-11-25,Maryland,Old Dominion,1,200,30,63,0.476,10,23,0.435,15,18,0.833,10,31,41,13,3,3,9,17,85,70.55,120.48
2020-11-25,Austin Peay,Nebraska Omaha,-1,200,25,57,0.439,6,18,0.333,16,24,0.667,10,26,36,14,11,6,19,20,72,77.4,93.02
2020-11-25,Nebraska Omaha,Austin Peay,1,200,26,61,0.426,3,12,0.25,11,19,0.579,11,25,36,5,7,2,19,23,66,78.03,84.59
2020-11-25,Fairfield,Providence,-1,200,19,51,0.373,2,15,0.133,16,24,0.667,6,20,26,6,3,2,14,22,56,70.4,79.55
2020-11-25,Providence,Fairfield,1,200,34,70,0.486,7,16,0.438,22,29,0.759,16,26,42,21,7,3,7,23,97,74.78,129.72
2020-11-25,Memphis,Saint Mary's,-1,200,29,67,0.433,7,16,0.438,8,13,0.615,10,28,38,10,7,7,10,18,73,73.17,99.76
2020-11-25,Saint Mary's,Memphis,1,200,20,59,0.339,1,18,0.056,15,20,0.75,8,27,35,10,2,2,12,13,56,72.5,77.24
2020-11-25,Appalachian St.,South Carolina St.,-1,200,32,62,0.516,7,27,0.259,10,13,0.769,13,41,54,15,6,3,23,13,81,78.17,103.61
2020-11-25,South Carolina St.,Appalachian St.,1,200,24,80,0.3,7,32,0.219,6,11,0.545,12,18,30,12,13,0,9,14,61,82.22,74.19
2020-11-25,Alcorn St.,UAB,-1,200,19,63,0.302,3,16,0.188,9,12,0.75,13,18,31,2,2,0,21,23,50,76.7,65.19
2020-11-25,UAB,Alcorn St.,1,200,31,58,0.534,6,15,0.4,31,39,0.795,5,27,32,11,13,10,11,16,99,82.53,119.96
2020-11-25,Toledo,Bradley,-1,200,22,66,0.333,11,29,0.379,4,8,0.5,12,23,35,13,6,2,7,11,59,64.8,91.05
2020-11-25,Bradley,Toledo,1,200,24,59,0.407,5,21,0.238,8,10,0.8,12,30,42,12,1,6,15,14,61,66.75,91.39
2020-11-25,North Dakota St.,Nevada,-1,200,16,55,0.291,6,21,0.286,10,14,0.714,8,32,40,9,5,3,16,17,48,69.65,68.92
2020-11-25,Nevada,North Dakota St.,1,200,23,60,0.383,8,17,0.471,8,13,0.615,6,29,35,13,8,4,10,12,62,70.17,88.35
2020-11-25,UMBC,Georgetown,-1,200,23,65,0.354,6,24,0.25,10,14,0.714,7,29,36,13,12,2,16,19,62,80.65,76.88
2020-11-25,Georgetown,UMBC,1,200,28,75,0.373,7,27,0.259,7,14,0.5,21,35,56,15,8,3,20,19,70,80.65,86.79
2020-11-25,Evansville,Louisville,-1,200,14,47,0.298,6,26,0.231,10,21,0.476,3,15,18,6,3,0,9,16,44,62.98,69.87
2020-11-25,Louisville,Evansville,1,200,31,53,0.585,6,16,0.375,11,16,0.688,9,37,46,19,2,3,12,20,79,63.6,124.21
2020-11-25,Western Kentucky,Northern Iowa,-1,200,30,65,0.462,6,20,0.3,27,31,0.871,9,28,37,14,10,3,9,16,93,79.72,116.65
2020-11-25,Northern Iowa,Western Kentucky,1,200,29,63,0.46,20,39,0.513,9,11,0.818,5,24,29,16,4,1,17,21,87,80.22,108.44
2020-11-25,Fairleigh Dickinson,Quinnipiac,-1,200,25,63,0.397,2,13,0.154,14,22,0.636,15,18,33,11,7,6,15,17,66,73.45,89.86
2020-11-25,Quinnipiac,Fairleigh Dickinson,1,200,31,63,0.492,9,24,0.375,13,16,0.813,13,26,39,18,7,6,13,24,84,70.6,118.98
2020-11-25,UMass Lowell,San Francisco,-1,200,22,42,0.524,5,12,0.417,27,41,0.659,9,25,34,14,5,3,19,22,76,71.47,106.33
2020-11-25,San Francisco,UMass Lowell,1,200,23,61,0.377,5,26,0.192,17,21,0.81,11,15,26,6,6,2,15,31,68,74.97,90.7
2020-11-25,Oklahoma St.,UT Arlington,-1,200,27,59,0.458,7,25,0.28,14,27,0.519,13,40,53,13,1,0,18,17,75,76.83,97.62
2020-11-25,UT Arlington,Oklahoma St.,1,200,27,71,0.38,5,26,0.192,9,18,0.5,7,25,32,12,12,0,5,21,68,77.55,87.69
2020-11-25,Delaware St.,Wake Forest,-1,200,14,53,0.264,7,25,0.28,16,24,0.667,7,15,22,11,6,6,25,23,51,82.4,61.89
2020-11-25,Wake Forest,Delaware St.,1,200,36,66,0.545,14,31,0.452,25,32,0.781,13,32,45,21,20,3,15,21,111,83.2,133.41
2020-11-25,UNC Wilmington,Western Carolina,-1,200,23,62,0.371,8,26,0.308,22,31,0.71,7,15,22,6,5,1,12,21,76,81.72,92.99
2020-11-25,Western Carolina,UNC Wilmington,1,200,36,64,0.563,10,21,0.476,16,20,0.8,7,27,34,17,9,4,11,21,98,77.5,126.45
2020-11-25,Ohio,Chicago St.,-1,200,28,48,0.583,8,19,0.421,20,33,0.606,7,23,30,15,1,3,13,18,84,69.67,120.56
2020-11-25,Chicago St.,Ohio,1,200,20,57,0.351,4,20,0.2,17,20,0.85,8,16,24,9,5,0,13,30,61,71.5,85.31
2020-11-25,Eastern Kentucky,North Florida,-1,200,29,82,0.354,5,28,0.179,17,21,0.81,20,24,44,15,16,6,9,19,80,80.97,98.8
2020-11-25,North Florida,Eastern Kentucky,1,200,21,54,0.389,10,28,0.357,15,19,0.789,6,28,34,9,4,3,20,17,67,77.03,86.98
2020-11-25,UC Riverside,Pacific,-1,200,22,47,0.468,6,18,0.333,10,15,0.667,6,18,24,8,1,0,16,24,60,64.12,93.57
2020-11-25,Pacific,UC Riverside,1,200,24,55,0.436,5,14,0.357,13,23,0.565,11,17,28,11,5,3,11,16,66,65.92,100.11
2020-11-25,Liberty,Purdue,-1,200,21,52,0.404,11,32,0.344,11,16,0.688,7,17,24,15,6,1,12,14,64,64.6,99.07
2020-11-25,Purdue,Liberty,1,200,31,53,0.585,9,18,0.5,6,11,0.545,4,24,28,20,5,2,15,18,77,69.22,111.23
2020-11-25,Western Michigan,Butler,-1,200,23,50,0.46,9,18,0.5,7,10,0.7,1,32,33,13,2,5,13,19,62,66.75,92.88
2020-11-25,Butler,Western Michigan,1,200,23,57,0.404,5,20,0.25,15,24,0.625,5,25,30,7,7,2,6,14,66,69.4,95.1
2020-11-25,Ball St.,Northern Kentucky,-1,200,28,64,0.438,6,23,0.261,11,21,0.524,13,22,35,11,7,4,9,21,73,69.97,104.32
2020-11-25,Northern Kentucky,Ball St.,1,200,27,65,0.415,8,28,0.286,12,23,0.522,17,21,38,16,5,0,9,20,74,67.92,108.94
2020-11-25,UC Irvine,Pepperdine,-1,200,27,69,0.391,6,15,0.4,12,14,0.857,13,18,31,16,6,0,11,15,72,73.65,97.76
2020-11-25,Pepperdine,UC Irvine,1,200,32,64,0.5,8,24,0.333,14,15,0.933,12,25,37,17,5,3,10,19,86,69.12,124.41
2020-11-25,Mississippi Valley St.,Arkansas,-1,200,23,72,0.319,13,39,0.333,3,6,0.5,11,18,29,12,3,6,21,26,62,84.85,73.07
2020-11-25,Arkansas,Mississippi Valley St.,1,200,48,86,0.558,20,40,0.5,26,33,0.788,19,35,54,26,11,4,7,12,142,89.67,158.35
2020-11-25,High Point,Davidson,-1,200,27,58,0.466,9,17,0.529,10,13,0.769,6,19,25,9,2,2,10,17,73,68.17,107.08
2020-11-25,Davidson,High Point,1,200,31,59,0.525,11,27,0.407,9,12,0.75,9,25,34,21,2,5,12,15,82,67.7,121.12
2020-11-25,Florida A&M,Florida Gulf Coast,-1,200,23,50,0.46,6,19,0.316,4,9,0.444,6,14,20,8,9,4,20,14,56,68.28,82.02
2020-11-25,Florida Gulf Coast,Florida A&M,1,200,29,51,0.569,6,21,0.286,1,3,0.333,4,23,27,16,9,2,22,17,65,70.42,92.3
2020-11-25,Southeastern Louisiana,Purdue-Fort Wayne,-1,225,23,76,0.303,1,28,0.036,16,23,0.696,18,16,34,6,9,2,18,24,63,86.92,72.48
2020-11-25,Purdue-Fort Wayne,Southeastern Louisiana,1,225,21,44,0.477,7,21,0.333,18,24,0.75,5,27,32,13,7,1,30,27,67,80.4,83.33
2020-11-25,Green Bay,Minnesota,-1,200,24,66,0.364,3,16,0.188,18,21,0.857,8,28,36,11,7,1,23,25,69,90.97,75.85
2020-11-25,Minnesota,Green Bay,1,200,34,79,0.43,7,34,0.206,24,30,0.8,12,31,43,17,13,4,13,21,99,94.25,105.04
2020-11-25,Oral Roberts,Missouri,-1,200,23,66,0.348,7,35,0.2,11,12,0.917,11,18,29,10,7,3,15,20,64,75.7,84.54
2020-11-25,Missouri,Oral Roberts,1,200,34,64,0.531,10,25,0.4,13,18,0.722,12,29,41,18,11,1,17,16,91,77.55,117.34
2020-11-25,Illinois Chicago,Northern Illinois,-1,200,24,60,0.4,11,33,0.333,6,9,0.667,5,21,26,16,4,1,8,13,65,67.28,96.62
2020-11-25,Northern Illinois,Illinois Chicago,1,200,23,57,0.404,3,10,0.3,12,17,0.706,12,28,40,8,4,2,12,13,61,65.08,93.74
2020-11-25,California,Oregon St.,-1,200,23,58,0.397,6,25,0.24,11,14,0.786,5,25,30,9,8,3,11,20,63,70.65,89.17
2020-11-25,Oregon St.,California,1,200,26,58,0.448,5,11,0.455,14,22,0.636,13,28,41,14,5,3,13,14,71,68.45,103.73
2020-11-25,Saint Francis,Pittsburgh,-1,200,27,63,0.429,9,25,0.36,17,24,0.708,13,21,34,17,11,2,12,16,80,73.4,108.99
2020-11-25,Pittsburgh,Saint Francis,1,200,27,68,0.397,6,24,0.25,10,16,0.625,19,24,43,16,4,7,22,22,70,78.6,89.06
2020-11-25,SIUE,Saint Louis,-1,200,20,49,0.408,2,11,0.182,10,15,0.667,6,21,27,8,10,6,25,22,52,75.12,69.22
2020-11-25,Saint Louis,SIUE,1,200,28,61,0.459,10,22,0.455,23,30,0.767,12,26,38,17,13,0,14,13,89,77.25,115.21
2020-11-25,Idaho St.,Santa Clara,-1,200,17,49,0.347,8,22,0.364,7,12,0.583,8,23,31,11,2,1,19,23,49,65.7,74.58
2020-11-25,Santa Clara,Idaho St.,1,200,24,56,0.429,4,12,0.333,10,18,0.556,9,23,32,10,11,4,10,17,62,65.55,94.58
2020-11-25,Florida Atlantic,South Alabama,-1,200,23,61,0.377,13,36,0.361,7,10,0.7,11,17,28,13,10,3,12,18,66,66.75,98.88
2020-11-25,South Alabama,Florida Atlantic,1,200,23,41,0.561,8,15,0.533,14,20,0.7,3,26,29,7,8,2,16,11,68,63.5,107.09
2020-11-25,Saint Peter's,St. John's,-1,200,30,59,0.508,9,21,0.429,6,12,0.5,5,18,23,21,9,5,15,22,75,74.7,100.4
2020-11-25,St. John's,Saint Peter's,1,200,24,59,0.407,7,19,0.368,21,25,0.84,12,25,37,13,11,4,17,16,76,75.88,100.16
2020-11-25,Jacksonville St.,Alabama,-1,200,19,69,0.275,9,32,0.281,10,17,0.588,18,28,46,10,5,2,20,20,57,79.08,72.08
2020-11-25,Alabama,Jacksonville St.,1,200,30,77,0.39,7,31,0.226,14,20,0.7,19,31,50,11,8,4,10,17,81,77.5,104.52
2020-11-25,South Dakota,Colorado,-1,200,20,60,0.333,3,20,0.15,18,24,0.75,12,27,39,9,2,7,13,16,61,72.4,84.25
2020-11-25,Colorado,South Dakota,1,200,30,73,0.411,10,25,0.4,14,15,0.933,14,27,41,20,4,5,8,22,84,74.12,113.32
2020-11-25,Central Connecticut,Connecticut,-1,200,26,52,0.5,8,17,0.471,15,23,0.652,4,13,17,11,9,3,19,23,75,77.92,96.25
2020-11-25,Connecticut,Central Connecticut,1,200,38,68,0.559,10,26,0.385,16,22,0.727,18,23,41,22,9,6,15,21,102,75.45,135.19
2020-11-25,Tennessee Tech,Indiana,-1,200,23,57,0.404,5,25,0.2,8,11,0.727,7,24,31,9,3,2,17,17,59,72.22,81.69
2020-11-25,Indiana,Tennessee Tech,1,200,37,65,0.569,5,19,0.263,10,22,0.455,9,23,32,22,9,4,8,11,89,74.45,119.54
2020-11-25,Southern Utah,Loyola Marymount,-1,200,29,60,0.483,11,25,0.44,14,18,0.778,9,21,30,16,5,5,15,25,83,74.55,111.33
2020-11-25,Loyola Marymount,Southern Utah,1,200,29,56,0.518,6,16,0.375,21,31,0.677,10,17,27,14,5,1,12,19,85,72.72,116.88
2020-11-25,Clemson,Mississippi St.,-1,200,19,54,0.352,5,25,0.2,10,15,0.667,10,25,35,13,5,2,14,21,53,65.12,81.38
2020-11-25,Mississippi St.,Clemson,1,200,15,50,0.3,4,13,0.308,8,27,0.296,16,25,41,6,7,2,18,20,42,64.83,64.79
2020-11-25,Charleston Southern,N.C. State,-1,200,21,44,0.477,5,11,0.455,14,22,0.636,5,25,30,8,6,2,31,20,61,80.45,75.82
2020-11-25,N.C. State,Charleston Southern,1,200,35,68,0.515,11,23,0.478,14,20,0.7,11,19,30,17,19,4,12,21,95,78.5,121.02
2020-11-25,Sam Houston State,SMU,-1,200,24,62,0.387,8,27,0.296,11,18,0.611,8,15,23,14,8,4,12,26,67,74.55,89.87
2020-11-25,SMU,Sam Houston State,1,200,31,59,0.525,11,27,0.407,24,28,0.857,11,31,42,22,4,5,16,14,97,77.3,125.49
2020-11-25,Houston Christian,TCU,-1,200,18,56,0.321,3,13,0.231,6,7,0.857,7,23,30,11,4,2,12,9,45,64.33,69.96
2020-11-25,TCU,Houston Christian,1,200,28,61,0.459,7,26,0.269,6,13,0.462,11,28,39,15,8,7,10,14,69,66.17,104.27
2020-11-25,Georgia St.,Georgia Tech,-1,300,46,95,0.484,10,30,0.333,21,38,0.553,20,35,55,16,8,9,19,36,123,112.05,109.77
2020-11-25,Georgia Tech,Georgia St.,1,300,36,99,0.364,7,32,0.219,41,59,0.695,29,36,65,12,12,4,21,29,120,119.03,100.82
2020-11-25,Grambling St.,Grand Canyon,-1,200,21,60,0.35,1,10,0.1,10,19,0.526,9,22,31,5,10,6,9,15,53,69.03,76.78
2020-11-25,Grand Canyon,Grambling St.,1,200,24,61,0.393,6,22,0.273,15,22,0.682,13,32,45,16,6,3,12,17,69,70.45,97.94
2020-11-25,Montana St.,UNLV,-1,200,30,54,0.556,10,18,0.556,21,24,0.875,4,23,27,19,6,1,13,18,91,74.4,122.31
2020-11-25,UNLV,Montana St.,1,200,25,55,0.455,11,25,0.44,17,21,0.81,7,19,26,18,4,1,18,24,78,75.97,102.67
2020-11-25,Cal Baptist,USC,-1,225,32,71,0.451,20,41,0.488,3,5,0.6,8,19,27,18,6,1,11,25,87,76.38,113.91
2020-11-25,USC,Cal Baptist,1,225,37,66,0.561,5,19,0.263,16,30,0.533,16,30,46,19,4,4,17,13,95,81.25,116.92
2020-11-25,VCU,Utah St.,-1,200,28,53,0.528,10,24,0.417,19,22,0.864,3,22,25,16,10,7,14,23,85,74.45,114.17
2020-11-25,Utah St.,VCU,1,200,24,56,0.429,4,17,0.235,17,26,0.654,10,21,31,8,3,1,18,19,69,76.35,90.37
2020-11-25,Arkansas Pine Bluff,Marquette,-1,200,18,66,0.273,3,20,0.15,18,26,0.692,13,19,32,6,6,3,15,26,57,80.35,70.94
2020-11-25,Marquette,Arkansas Pine Bluff,1,200,29,56,0.518,10,26,0.385,31,43,0.721,12,32,44,20,9,10,14,23,99,78.42,126.24
2020-11-25,UC Davis,Nicholls,-1,200,29,49,0.592,7,22,0.318,28,39,0.718,6,22,28,17,2,2,20,23,93,81.53,114.08
2020-11-25,Nicholls,UC Davis,1,200,32,65,0.492,9,23,0.391,28,34,0.824,10,21,31,18,11,0,11,30,101,82.15,122.95
2020-11-25,Seattle,Portland,-1,200,31,68,0.456,12,29,0.414,10,13,0.769,8,23,31,19,8,6,8,21,84,74.17,113.25
2020-11-25,Portland,Seattle,1,200,24,51,0.471,6,13,0.462,18,23,0.783,2,28,30,12,2,1,19,16,72,78.92,91.23
2020-11-25,Texas Southern,Washington St.,-1,200,18,61,0.295,5,19,0.263,11,13,0.846,9,32,41,7,11,3,17,28,52,75.17,69.17
2020-11-25,Washington St.,Texas Southern,1,200,14,50,0.28,5,28,0.179,23,31,0.742,8,32,40,8,4,3,16,16,56,72.72,77.0
2020-11-26,Kansas,Gonzaga,-1,200,33,62,0.532,8,18,0.444,16,24,0.667,5,18,23,10,6,3,15,19,90,83.4,107.91
2020-11-26,Gonzaga,Kansas,1,200,40,62,0.645,6,18,0.333,16,20,0.8,5,24,29,16,8,0,13,15,102,79.5,128.3
2020-11-26,Villanova,Arizona St.,-1,200,28,58,0.483,8,24,0.333,19,27,0.704,9,32,41,10,6,0,11,19,83,72.83,113.97
2020-11-26,Arizona St.,Villanova,1,200,26,60,0.433,10,28,0.357,12,21,0.571,2,22,24,8,5,4,9,22,74,76.97,96.14
2020-11-26,Chicago St.,Illinois,-1,200,15,54,0.278,4,24,0.167,4,10,0.4,1,7,8,6,9,1,15,22,38,72.75,52.23
2020-11-26,Illinois,Chicago St.,1,200,36,60,0.6,7,18,0.389,18,24,0.75,15,37,52,16,6,3,18,14,97,74.4,130.38
2020-11-26,VCU,West Virginia,-1,200,23,64,0.359,3,21,0.143,17,27,0.63,14,17,31,11,13,3,14,25,66,76.83,85.91
2020-11-26,West Virginia,VCU,1,200,26,63,0.413,6,16,0.375,20,29,0.69,21,24,45,14,5,5,20,21,78,75.78,102.94
2020-11-26,Nebraska Omaha,Middle Tennessee,-1,200,22,54,0.407,1,7,0.143,15,20,0.75,8,35,43,8,7,2,22,18,60,77.5,77.42
2020-11-26,Middle Tennessee,Nebraska Omaha,1,200,19,59,0.322,7,20,0.35,14,22,0.636,9,23,32,8,13,3,15,19,59,75.45,78.2
2020-11-26,Western Kentucky,Memphis,-1,200,24,54,0.444,8,21,0.381,19,24,0.792,10,32,42,12,3,7,14,15,75,69.4,108.07
2020-11-26,Memphis,Western Kentucky,1,200,27,66,0.409,9,20,0.45,6,11,0.545,8,20,28,15,5,5,9,23,69,72.22,95.53
2020-11-26,Bradley,Xavier,-1,200,21,63,0.333,6,16,0.375,2,6,0.333,14,22,36,8,7,3,10,12,50,61.85,80.84
2020-11-26,Xavier,Bradley,1,200,21,62,0.339,5,20,0.25,4,8,0.5,16,27,43,12,5,4,10,12,51,59.8,85.28
2020-11-26,East Tennessee St.,Austin Peay,-1,200,24,57,0.421,9,29,0.31,9,18,0.5,12,22,34,10,8,0,16,20,66,69.55,94.9
2020-11-26,Austin Peay,East Tennessee St.,1,200,24,62,0.387,3,14,0.214,16,22,0.727,20,23,43,9,7,2,16,19,67,68.45,97.88
2020-11-26,Nevada,Nebraska,-1,200,24,50,0.48,6,21,0.286,15,22,0.682,9,38,47,12,3,1,21,27,69,72.45,95.24
2020-11-26,Nebraska,Nevada,1,200,18,62,0.29,9,41,0.22,21,30,0.7,10,20,30,13,12,1,9,24,66,75.25,87.71
2020-11-26,La Salle,St. John's,-1,200,21,54,0.389,6,23,0.261,17,26,0.654,9,24,33,10,13,6,26,22,65,83.35,77.98
2020-11-26,St. John's,La Salle,1,200,28,62,0.452,6,18,0.333,20,24,0.833,9,26,35,17,17,3,19,23,82,83.4,98.32
2020-11-26,Ohio,North Carolina A&T,-1,200,29,64,0.453,13,34,0.382,13,21,0.619,14,28,42,18,6,0,20,14,84,79.97,105.03
2020-11-26,North Carolina A&T,Ohio,1,200,25,63,0.397,9,25,0.36,13,15,0.867,8,22,30,13,10,3,19,21,72,81.12,88.75
2020-11-26,Toledo,Oakland,-1,200,28,62,0.452,16,34,0.471,8,10,0.8,15,27,42,25,8,3,16,21,80,67.75,118.08
2020-11-26,Oakland,Toledo,1,200,16,51,0.314,2,23,0.087,19,28,0.679,11,17,28,5,8,1,15,15,53,68.3,77.6
