date,team,opponent,location_value,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,possessions,raw_off_eff
2024-11-04,South Florida,Florida,-1,200,28,63,0.444,13,27,0.481,14,17,0.824,10,19,29,16,8,0,15,27,83,76.08,109.1
2024-11-04,Florida,South Florida,1,200,33,63,0.524,5,26,0.192,27,33,0.818,11,26,37,12,8,5,8,16,98,75.67,129.5
2024-11-04,Rider,UCLA,-1,200,20,63,0.317,5,20,0.25,5,13,0.385,16,18,34,13,6,2,11,17,50,64.17,77.91
2024-11-04,UCLA,Rider,1,200,34,65,0.523,10,29,0.345,7,12,0.583,13,28,41,21,6,9,9,13,85,66.7,127.44
2024-11-04,Wright State,Kentucky,-1,200,24,68,0.353,5,27,0.185,9,12,0.75,10,20,30,8,4,1,12,12,62,75.7,81.9
2024-11-04,Kentucky,Wright State,1,200,39,65,0.6,11,24,0.458,14,19,0.737,7,33,40,30,11,4,7,14,103,74.03,139.14
2024-11-04,Long Island University,Mississippi,-1,200,20,58,0.345,5,15,0.333,15,24,0.625,8,18,26,6,9,5,15,22,60,76.4,78.53
2024-11-04,Mississippi,Long Island University,1,200,28,57,0.491,9,22,0.409,25,32,0.781,9,27,36,12,10,13,14,18,90,77.2,116.58
2024-11-04,College of Charleston,Southern Illinois,-1,200,31,55,0.564,9,20,0.45,19,30,0.633,5,24,29,17,3,4,15,23,90,79.25,113.56
2024-11-04,Southern Illinois,College of Charleston,1,200,25,62,0.403,5,21,0.238,25,33,0.758,9,17,26,12,11,1,9,21,80,77.67,102.99
2024-11-04,Saint Louis,Santa Clara,-1,200,29,61,0.475,12,34,0.353,8,10,0.8,8,25,33,13,4,3,17,19,78,74.75,104.35
2024-11-04,Santa Clara,Saint Louis,1,200,28,66,0.424,12,35,0.343,17,20,0.85,13,19,32,11,8,3,12,14,85,74.5,114.09
2024-11-04,Denver,Stanford,-1,200,22,48,0.458,3,17,0.176,15,23,0.652,7,16,23,6,4,2,20,16,62,71.92,86.2
2024-11-04,Stanford,Denver,1,200,32,65,0.492,7,23,0.304,14,18,0.778,13,18,31,20,13,6,10,18,85,70.55,120.48
2024-11-04,Marist,Harvard,-1,200,26,63,0.413,8,20,0.4,6,10,0.6,8,15,23,10,10,1,8,14,66,67.75,97.42
2024-11-04,Harvard,Marist,1,200,30,48,0.625,7,17,0.412,12,16,0.75,5,22,27,12,6,3,12,15,79,62.6,126.2
2024-11-04,Valparaiso,Liberty,-1,200,22,63,0.349,2,15,0.133,17,21,0.81,8,22,30,7,1,2,8,13,63,72.97,86.33
2024-11-04,Liberty,Valparaiso,1,200,32,59,0.542,10,24,0.417,9,13,0.692,4,28,32,15,6,5,5,16,83,66.17,125.43
2024-11-04,Sacred Heart,Temple,-1,200,29,68,0.426,5,20,0.25,7,11,0.636,11,24,35,11,10,3,16,20,70,78.22,89.49
2024-11-04,Temple,Sacred Heart,1,200,27,55,0.491,11,23,0.478,16,23,0.696,6,26,32,14,10,5,16,12,81,75.92,106.68
2024-11-04,Miami (OH),Appalachian State,-1,200,27,59,0.458,11,25,0.44,12,13,0.923,4,25,29,9,13,4,14,18,77,75.17,102.43
2024-11-04,Appalachian State,Miami (OH),1,200,21,53,0.396,9,32,0.281,12,21,0.571,10,20,30,11,8,5,18,16,63,70.97,88.76
2024-11-04,Missouri State,Butler,-1,200,25,67,0.373,9,28,0.321,6,10,0.6,12,15,27,13,13,2,12,28,65,71.75,90.59
2024-11-04,Butler,Missouri State,1,200,21,47,0.447,9,20,0.45,21,28,0.75,9,21,30,12,6,6,18,14,72,69.3,103.9
2024-11-04,Bucknell,Delaware,-1,200,29,55,0.527,10,19,0.526,17,27,0.63,4,30,34,14,6,2,16,17,85,79.83,106.48
2024-11-04,Delaware,Bucknell,1,200,27,64,0.422,8,26,0.308,11,18,0.611,5,21,26,13,8,5,14,24,73,81.55,89.52
2024-11-04,McNeese State,South Dakota State,-1,200,23,59,0.39,7,26,0.269,20,27,0.741,8,20,28,10,13,2,11,17,73,74.83,97.56
2024-11-04,South Dakota State,McNeese State,1,200,28,61,0.459,12,35,0.343,12,16,0.75,11,30,41,15,5,4,15,17,80,72.6,110.19
2024-11-04,Fordham,St. John's (NY),-1,200,20,55,0.364,8,23,0.348,12,20,0.6,8,21,29,9,5,1,19,13,60,75.5,79.47
2024-11-04,St. John's (NY),Fordham,1,200,36,66,0.545,9,26,0.346,11,15,0.733,7,27,34,19,11,4,11,19,92,77.12,119.29
2024-11-04,Vermont,UAB,-1,200,22,58,0.379,10,27,0.37,13,16,0.813,6,22,28,11,4,4,5,14,67,64.6,103.72
2024-11-04,UAB,Vermont,1,200,26,68,0.382,0,10,0.0,10,15,0.667,14,30,44,3,4,8,7,15,62,68.12,91.01
2024-11-04,Northeastern,Boston University,-1,200,30,47,0.638,7,16,0.438,13,22,0.591,3,20,23,13,10,7,12,17,80,66.45,120.39
2024-11-04,Boston University,Northeastern,1,200,29,62,0.468,9,21,0.429,5,11,0.455,12,15,27,16,5,2,11,15,72,66.22,108.72
2024-11-04,Charleston Southern,Clemson,-1,200,20,50,0.4,11,25,0.44,13,27,0.481,10,21,31,13,5,0,17,18,64,69.83,91.66
2024-11-04,Clemson,Charleston Southern,1,200,32,65,0.492,11,21,0.524,16,24,0.667,11,26,37,16,9,6,7,20,91,72.4,125.69
2024-11-04,Western Michigan,Coastal Carolina,-1,200,18,52,0.346,3,15,0.2,17,28,0.607,8,23,31,5,7,2,8,16,56,65.3,85.76
2024-11-04,Coastal Carolina,Western Michigan,1,200,22,47,0.468,6,20,0.3,10,15,0.667,3,30,33,13,4,3,9,22,60,60.12,99.79
2024-11-04,Saint Francis (PA),Dayton,-1,200,22,58,0.379,6,21,0.286,7,11,0.636,4,24,28,11,3,3,12,19,57,71.22,80.03
2024-11-04,Dayton,Saint Francis (PA),1,200,31,68,0.456,8,32,0.25,17,25,0.68,15,29,44,20,8,4,7,12,87,71.88,121.04
2024-11-04,Indiana State,Florida Atlantic,-1,200,21,64,0.328,13,37,0.351,9,14,0.643,6,21,27,15,11,1,21,23,64,85.65,74.72
2024-11-04,Florida Atlantic,Indiana State,1,200,34,61,0.557,11,23,0.478,18,27,0.667,7,36,43,18,15,6,16,18,97,82.83,117.11
2024-11-04,Northern Kentucky,Florida State,-1,200,19,49,0.388,7,28,0.25,17,23,0.739,4,28,32,14,7,1,22,17,62,77.92,79.56
2024-11-04,Florida State,Northern Kentucky,1,200,28,63,0.444,4,22,0.182,14,18,0.778,6,22,28,14,14,6,12,18,74,77.55,95.42
2024-11-04,North Carolina Central,George Mason,-1,200,16,57,0.281,5,21,0.238,21,25,0.84,9,15,24,7,8,2,10,30,58,69.88,83.01
2024-11-04,George Mason,North Carolina Central,1,200,21,51,0.412,2,17,0.118,31,41,0.756,16,28,44,12,6,1,16,19,75,70.47,106.42
2024-11-04,Tennessee Tech,Georgia,-1,200,30,61,0.492,11,28,0.393,7,11,0.636,4,15,19,15,7,2,13,18,78,75.22,103.69
2024-11-04,Georgia,Tennessee Tech,1,200,34,66,0.515,4,18,0.222,11,18,0.611,14,25,39,15,10,4,12,14,83,72.55,114.4
2024-11-04,Northern Illinois,Georgia Southern,-1,200,22,58,0.379,8,30,0.267,13,17,0.765,8,26,34,12,9,5,19,15,65,77.08,84.33
2024-11-04,Georgia Southern,Northern Illinois,1,200,31,64,0.484,12,27,0.444,6,12,0.5,8,24,32,17,14,2,15,21,80,76.7,104.3
2024-11-04,Ball State,Georgia State,-1,200,22,68,0.324,8,33,0.242,14,24,0.583,14,27,41,11,1,0,6,16,66,71.4,92.44
2024-11-04,Georgia State,Ball State,1,200,27,65,0.415,2,11,0.182,15,22,0.682,14,34,48,14,3,3,6,18,71,67.45,105.26
2024-11-04,Ohio,James Madison,-1,200,30,59,0.508,7,18,0.389,11,20,0.55,4,17,21,11,8,2,9,19,78,73.5,106.12
2024-11-04,James Madison,Ohio,1,200,31,57,0.544,10,20,0.5,16,26,0.615,9,27,36,15,6,4,13,19,88,73.35,119.97
2024-11-04,American,La Salle,-1,200,20,55,0.364,9,31,0.29,3,8,0.375,8,20,28,13,3,3,9,16,52,59.8,86.96
2024-11-04,La Salle,American,1,200,23,55,0.418,5,16,0.313,14,18,0.778,9,27,36,7,5,3,5,14,65,59.55,109.15
2024-11-04,Morehead State,Louisville,-1,200,12,52,0.231,3,21,0.143,18,27,0.667,11,31,42,4,1,3,20,20,45,73.83,60.95
2024-11-04,Louisville,Morehead State,1,200,32,71,0.451,11,36,0.306,18,28,0.643,14,33,47,21,12,6,5,21,93,75.3,123.51
2024-11-04,Columbia,Loyola (MD),-1,200,25,56,0.446,7,23,0.304,24,30,0.8,8,20,28,15,8,1,12,16,81,74.25,109.09
2024-11-04,Loyola (MD),Columbia,1,200,29,63,0.46,7,25,0.28,13,18,0.722,9,24,33,11,8,1,15,19,78,77.55,100.58
2024-11-04,Manhattan,Maryland,-1,200,16,59,0.271,5,27,0.185,12,15,0.8,6,25,31,8,3,2,11,15,49,71.12,68.89
2024-11-04,Maryland,Manhattan,1,200,31,70,0.443,5,23,0.217,12,17,0.706,16,35,51,13,7,9,9,17,79,71.08,111.15
2024-11-04,New Hampshire,Massachusetts,-1,200,28,74,0.378,11,33,0.333,7,17,0.412,14,22,36,17,2,2,15,15,74,83.08,89.08
2024-11-04,Massachusetts,New Hampshire,1,200,42,79,0.532,12,35,0.343,7,11,0.636,11,30,41,25,13,8,8,19,103,81.22,126.81
2024-11-04,FDU,Miami (FL),-1,200,25,53,0.472,7,23,0.304,15,24,0.625,5,12,17,10,2,1,14,19,72,73.4,98.09
2024-11-04,Miami (FL),FDU,1,200,46,69,0.667,7,17,0.412,14,18,0.778,9,27,36,16,11,1,7,21,113,75.55,149.57
2024-11-04,Monmouth,Michigan State,-1,200,17,61,0.279,8,27,0.296,15,16,0.938,7,19,26,9,7,2,14,23,57,75.6,75.4
2024-11-04,Michigan State,Monmouth,1,200,30,61,0.492,3,18,0.167,18,27,0.667,12,29,41,23,6,8,13,15,81,74.83,108.25
2024-11-04,West Georgia,Mississippi State,-1,200,21,54,0.389,4,19,0.211,14,20,0.7,6,24,30,11,3,4,19,13,60,76.5,78.43
2024-11-04,Mississippi State,West Georgia,1,200,36,65,0.554,14,30,0.467,9,16,0.563,7,22,29,19,17,4,8,17,95,73.6,129.08
2024-11-04,Pennsylvania,NJIT,-1,200,16,49,0.327,5,19,0.263,21,35,0.6,8,25,33,5,4,2,11,16,58,68.62,84.52
2024-11-04,NJIT,Pennsylvania,1,200,20,54,0.37,7,24,0.292,10,13,0.769,7,25,32,8,6,4,11,23,57,64.17,88.82
2024-11-04,Florida Gulf Coast,UNC Greensboro,-1,200,23,58,0.397,9,30,0.3,9,11,0.818,7,27,34,11,1,0,7,20,64,63.23,101.23
2024-11-04,UNC Greensboro,Florida Gulf Coast,1,200,22,61,0.361,12,31,0.387,17,20,0.85,11,28,39,10,6,1,5,11,73,64.5,113.18
2024-11-04,South Carolina Upstate,NC State,-1,200,21,62,0.339,3,21,0.143,21,27,0.778,15,20,35,8,7,0,16,21,66,75.83,87.04
2024-11-04,NC State,South Carolina Upstate,1,200,38,68,0.559,9,27,0.333,12,21,0.571,14,28,42,22,9,8,11,24,97,74.97,129.38
2024-11-04,Buffalo,Old Dominion,-1,200,32,57,0.561,10,22,0.455,9,17,0.529,5,23,28,17,9,6,13,10,83,73.08,113.58
2024-11-04,Old Dominion,Buffalo,1,200,33,77,0.429,12,30,0.4,4,8,0.5,17,24,41,15,9,4,14,13,82,77.8,105.4
2024-11-04,Binghamton,Penn State,-1,200,24,56,0.429,7,19,0.368,11,15,0.733,8,19,27,14,2,1,21,26,66,76.12,86.7
2024-11-04,Penn State,Binghamton,1,200,35,69,0.507,13,31,0.419,25,32,0.781,14,24,38,17,16,7,5,17,108,75.2,143.62
2024-11-04,Radford,Pittsburgh,-1,200,18,58,0.31,5,19,0.263,15,20,0.75,9,20,29,7,4,3,14,21,56,72.5,77.24
2024-11-04,Pittsburgh,Radford,1,200,36,65,0.554,8,23,0.348,16,21,0.762,10,30,40,18,11,8,8,18,96,72.97,131.55
2024-11-04,Iona,Princeton,-1,200,30,56,0.536,6,13,0.462,14,22,0.636,10,21,31,14,7,0,16,21,80,72.45,110.42
2024-11-04,Princeton,Iona,1,200,31,56,0.554,8,26,0.308,11,22,0.5,8,16,24,16,6,2,9,15,81,67.45,120.09
2024-11-04,Central Connecticut State,Providence,-1,200,17,54,0.315,0,8,0.0,21,26,0.808,7,21,28,3,12,3,6,16,55,65.35,84.16
2024-11-04,Providence,Central Connecticut State,1,200,20,53,0.377,8,32,0.25,11,15,0.733,13,26,39,12,3,3,15,19,59,62.12,94.97
2024-11-04,Navy,Saint Joseph's,-1,200,24,67,0.358,6,22,0.273,9,11,0.818,10,24,34,10,9,3,13,26,63,75.22,83.75
2024-11-04,Saint Joseph's,Navy,1,200,20,46,0.435,8,22,0.364,22,29,0.759,3,29,32,9,6,11,17,16,70,73.78,94.88
2024-11-04,Saint Peter's,Seton Hall,-1,200,15,42,0.357,7,20,0.35,16,25,0.64,7,24,31,7,9,3,17,30,53,63.88,82.97
2024-11-04,Seton Hall,Saint Peter's,1,200,14,44,0.318,5,16,0.313,24,37,0.649,10,17,27,10,10,4,14,23,57,65.58,86.92
2024-11-04,Brown,Siena,-1,225,28,64,0.438,7,22,0.318,8,13,0.615,15,25,40,8,6,9,16,24,71,71.17,99.75
2024-11-04,Siena,Brown,1,225,24,66,0.364,5,20,0.25,19,28,0.679,15,21,36,7,10,4,12,15,72,76.3,94.36
2024-11-04,North Florida,South Carolina,-1,200,29,69,0.42,10,29,0.345,6,13,0.462,13,24,37,10,6,4,9,20,74,71.17,103.97
2024-11-04,South Carolina,North Florida,1,200,26,56,0.464,5,16,0.313,14,25,0.56,7,27,34,15,5,8,10,14,71,70.88,100.18
2024-11-04,Cal State Northridge,St. Bonaventure,-1,200,20,54,0.37,6,19,0.316,10,16,0.625,6,26,32,14,8,1,21,26,56,76.6,73.11
2024-11-04,St. Bonaventure,Cal State Northridge,1,200,20,55,0.364,7,32,0.219,23,34,0.676,12,25,37,10,10,5,16,14,70,75.15,93.15
2024-11-04,Le Moyne,Syracuse,-1,200,28,57,0.491,9,25,0.36,17,23,0.739,5,24,29,12,6,1,16,25,82,78.92,103.9
2024-11-04,Syracuse,Le Moyne,1,200,31,72,0.431,4,22,0.182,20,31,0.645,18,26,44,15,7,2,11,11,86,79.72,107.87
2024-11-04,Toledo,Troy,-1,200,28,69,0.406,3,17,0.176,15,17,0.882,11,21,32,15,6,3,11,14,74,77.08,96.01
2024-11-04,Troy,Toledo,1,200,35,67,0.522,7,23,0.304,7,13,0.538,11,29,40,16,9,5,11,18,84,73.17,114.79
2024-11-04,Bellarmine,Virginia Commonwealth,-1,200,26,56,0.464,4,13,0.308,9,13,0.692,9,17,26,8,10,1,13,23,65,66.17,98.22
2024-11-04,Virginia Commonwealth,Bellarmine,1,200,29,55,0.527,15,29,0.517,11,17,0.647,11,21,32,20,7,10,16,17,84,68.08,123.39
2024-11-04,Robert Morris,West Virginia,-1,200,22,68,0.324,6,24,0.25,9,12,0.75,15,25,40,8,6,1,13,12,59,71.7,82.29
2024-11-04,West Virginia,Robert Morris,1,200,33,60,0.55,14,34,0.412,7,12,0.583,6,28,34,16,10,8,11,14,87,70.7,123.06
2024-11-04,Texas Southern,Xavier,-1,200,24,58,0.414,10,23,0.435,11,13,0.846,6,25,31,16,7,4,17,31,69,75.17,91.79
2024-11-04,Xavier,Texas Southern,1,200,19,51,0.373,6,23,0.261,34,41,0.829,4,26,30,17,14,3,9,15,78,75.47,103.35
2024-11-04,Akron,Arkansas State,-1,225,28,79,0.354,10,34,0.294,9,13,0.692,16,30,46,19,9,3,14,11,75,83.17,90.17
2024-11-04,Arkansas State,Akron,1,225,34,73,0.466,9,30,0.3,3,6,0.5,11,33,44,14,8,9,13,10,80,77.85,102.76
2024-11-04,Albany (NY),Army,-1,200,22,60,0.367,4,24,0.167,11,16,0.688,5,25,30,11,8,2,9,24,59,71.6,82.4
2024-11-04,Army,Albany (NY),1,200,22,50,0.44,5,17,0.294,18,28,0.643,7,29,36,11,4,3,12,18,67,68.3,98.1
2024-11-04,The Citadel,Boston College,-1,200,20,52,0.385,3,24,0.125,17,25,0.68,8,21,29,11,8,5,14,22,60,69.88,85.87
2024-11-04,Boston College,The Citadel,1,200,21,54,0.389,5,18,0.278,22,28,0.786,11,28,39,10,7,2,14,21,69,70.3,98.15
2024-11-04,Southeast Missouri State,Bradley,-1,200,24,57,0.421,6,23,0.261,6,10,0.6,7,17,24,8,11,2,17,20,60,71.75,83.62
2024-11-04,Bradley,Southeast Missouri State,1,200,30,54,0.556,10,23,0.435,18,25,0.72,10,26,36,15,10,3,15,10,88,70.88,124.16
2024-11-04,Presbyterian,Charlotte,-1,200,32,57,0.561,9,21,0.429,6,10,0.6,9,19,28,18,3,4,9,16,79,61.75,127.94
2024-11-04,Charlotte,Presbyterian,1,200,31,54,0.574,11,22,0.5,15,19,0.789,3,13,16,20,6,0,4,9,88,64.03,137.45
2024-11-04,Southern Indiana,DePaul,-1,225,31,62,0.5,6,14,0.429,10,12,0.833,7,28,35,9,4,3,14,16,78,74.7,104.42
2024-11-04,DePaul,Southern Indiana,1,225,29,64,0.453,14,37,0.378,8,22,0.364,9,23,32,11,6,4,10,13,80,75.45,106.03
2024-11-04,Lipscomb,Duquesne,-1,200,25,48,0.521,9,21,0.429,18,26,0.692,2,28,30,16,3,2,16,18,77,74.35,103.56
2024-11-04,Duquesne,Lipscomb,1,200,28,62,0.452,6,20,0.3,10,19,0.526,8,24,32,10,6,4,14,22,72,77.03,93.48
2024-11-04,Mercyhurst,George Washington,-1,200,21,56,0.375,6,17,0.353,11,13,0.846,8,16,24,11,3,4,12,23,59,66.17,89.16
2024-11-04,George Washington,Mercyhurst,1,200,24,53,0.453,4,23,0.174,24,34,0.706,11,23,34,14,9,1,12,17,76,70.15,108.34
2024-11-04,Eastern Illinois,Illinois,-1,200,26,68,0.382,4,12,0.333,11,25,0.44,3,21,24,5,5,1,7,29,67,83.88,79.88
2024-11-04,Illinois,Eastern Illinois,1,200,31,64,0.484,16,42,0.381,34,46,0.739,14,42,56,16,2,9,13,21,112,84.85,132.0
2024-11-04,Tennessee-Martin,Illinois State,-1,200,26,66,0.394,7,25,0.28,8,18,0.444,10,36,46,14,6,3,14,25,67,78.55,85.3
2024-11-04,Illinois State,Tennessee-Martin,1,200,18,62,0.29,8,41,0.195,21,28,0.75,8,31,39,13,6,2,9,19,65,76.3,85.19
2024-11-04,East Texas A&M,Iowa,-1,200,29,62,0.468,7,24,0.292,2,6,0.333,10,21,31,12,5,5,24,18,67,78.85,84.97
2024-11-04,Iowa,East Texas A&M,1,200,32,70,0.457,10,29,0.345,15,20,0.75,14,21,35,23,13,10,14,13,89,79.5,111.95
2024-11-04,Kent State,Louisiana,-1,200,21,50,0.42,6,24,0.25,22,28,0.786,11,21,32,9,3,3,15,19,70,67.3,104.01
2024-11-04,Louisiana,Kent State,1,200,22,49,0.449,9,20,0.45,13,21,0.619,4,20,24,14,7,3,10,22,66,64.97,101.58
2024-11-04,Chicago State,Loyola (IL),-1,200,26,62,0.419,8,26,0.308,12,20,0.6,4,27,31,12,8,6,12,23,72,79.5,90.57
2024-11-04,Loyola (IL),Chicago State,1,200,26,63,0.413,6,25,0.24,21,29,0.724,8,30,38,14,6,5,8,19,79,76.78,102.9
2024-11-04,Missouri,Memphis,-1,200,26,57,0.456,7,24,0.292,16,25,0.64,8,19,27,16,11,2,14,24,75,74.88,100.17
2024-11-04,Memphis,Missouri,1,200,26,57,0.456,8,20,0.4,23,30,0.767,11,24,35,16,8,3,16,24,83,76.25,108.85
2024-11-04,Cleveland State,Michigan,-1,200,21,70,0.3,2,19,0.105,9,11,0.818,18,13,31,5,10,4,20,21,53,77.22,68.63
2024-11-04,Michigan,Cleveland State,1,200,39,57,0.684,10,18,0.556,13,22,0.591,6,22,28,22,11,8,16,16,101,77.45,130.41
2024-11-04,Texas-Rio Grande Valley,Nebraska,-1,200,24,62,0.387,13,41,0.317,6,9,0.667,8,22,30,11,4,0,20,27,67,78.28,85.6
2024-11-04,Nebraska,Texas-Rio Grande Valley,1,200,28,57,0.491,6,19,0.316,25,35,0.714,11,31,42,11,9,2,13,15,87,75.62,115.04
2024-11-04,Lehigh,Northwestern,-1,200,17,53,0.321,2,17,0.118,10,18,0.556,6,20,26,8,4,1,12,16,46,67.55,68.1
2024-11-04,Northwestern,Lehigh,1,200,36,66,0.545,9,20,0.45,9,14,0.643,10,31,41,22,10,3,7,18,90,69.65,129.22
2024-11-04,Fairfield,Rhode Island,-1,200,19,70,0.271,4,29,0.138,16,27,0.593,15,19,34,12,4,7,10,32,58,77.83,74.53
2024-11-04,Rhode Island,Fairfield,1,200,28,52,0.538,6,11,0.545,34,41,0.829,6,38,44,14,1,4,11,24,96,76.47,125.53
2024-11-04,Central Michigan,South Alabama,-1,200,26,52,0.5,9,31,0.29,13,17,0.765,9,21,30,17,11,1,12,13,74,63.08,117.32
2024-11-04,South Alabama,Central Michigan,1,200,25,53,0.472,9,28,0.321,11,16,0.688,5,18,23,15,5,1,15,13,70,70.6,99.15
2024-11-04,Tarleton State,Southern Methodist,-1,200,18,49,0.367,6,13,0.462,20,24,0.833,7,17,24,8,5,3,22,16,62,75.4,82.23
2024-11-04,Southern Methodist,Tarleton State,1,200,34,63,0.54,11,26,0.423,17,22,0.773,12,22,34,20,13,4,13,18,96,74.45,128.95
2024-11-04,Bowling Green,Southern Mississippi,-1,200,27,66,0.409,10,28,0.357,4,8,0.5,7,24,31,11,8,3,13,13,68,75.8,89.71
2024-11-04,Southern Mississippi,Bowling Green,1,200,30,61,0.492,5,22,0.227,12,14,0.857,2,27,29,17,9,10,12,8,77,77.65,99.16
2024-11-04,Florida A&M,TCU,-1,200,18,54,0.333,8,34,0.235,15,21,0.714,7,19,26,8,3,0,12,15,59,68.97,85.54
2024-11-04,TCU,Florida A&M,1,200,41,75,0.547,14,30,0.467,9,16,0.563,15,29,44,29,8,3,5,21,105,72.6,144.63
2024-11-04,Eastern Michigan,Texas State,-1,200,17,58,0.293,5,24,0.208,5,15,0.333,10,19,29,7,7,0,13,15,44,68.12,64.59
2024-11-04,Texas State,Eastern Michigan,1,200,20,48,0.417,7,15,0.467,17,21,0.81,8,32,40,13,8,4,12,16,64,61.98,103.27
2024-11-04,Maryland-Eastern Shore,Vanderbilt,-1,200,23,52,0.442,7,21,0.333,10,19,0.526,4,26,30,7,1,0,15,19,63,72.03,87.47
2024-11-04,Vanderbilt,Maryland-Eastern Shore,1,200,36,72,0.5,8,34,0.235,22,33,0.667,14,29,43,19,11,4,1,15,102,74.67,136.59
2024-11-04,Lafayette,Villanova,-1,200,24,59,0.407,7,20,0.35,8,12,0.667,8,13,21,18,8,3,12,14,63,68.7,91.7
2024-11-04,Villanova,Lafayette,1,200,31,60,0.517,4,13,0.308,9,11,0.818,11,25,36,15,9,4,16,14,75,70.22,106.8
2024-11-04,Delaware State,Virginia Tech,-1,200,17,49,0.347,3,10,0.3,23,30,0.767,9,18,27,8,9,1,16,23,60,70.25,85.41
2024-11-04,Virginia Tech,Delaware State,1,200,26,55,0.473,9,28,0.321,22,33,0.667,11,27,38,20,6,5,14,21,83,73.67,112.66
